,user_name,user_elite,stars,review,user_date,user_friends,user_reviews,user_photos,user_url
132,Jenna P.,1,4,"The pizza is always fantastic. I love any pie with red sauce. I also love the small pepperonis they use instead of the larger ones you find on most pepperoni pizzas. This past week, my boyfriend and I  dined in again but we were very upset with the level of service that was provided to us. We had to ask multiple time for water, the waiter did not fill our water glasses when he came back, he never followed-up with us, and we were left virtually unattended to in the back corner of the restaurant. This is unacceptable, figuring the prices of the pies at Lombardis. Some friendly and hospitable service goes a long way. I must say, my last experience left a poor taste in my mouth - but judging solely on the pizza, this place gets 4 stars. If you go, you won't be disappointed with taste.",3/15/2019,198,52,60,aFa96pz67TwOFu4Weq5Agg
133,Marcel K.,0,5,"This was a wonderful pizza experience.The taste of real Italian pizza - not at all like all the other American pizzas - really original!Very friendly service, fast and just awesome!!!Thank you so much!!",4/28/2019,0,2,0,gtTg6Z_01Hq6xa2BY8mgSQ
134,Lucy L.,0,1,"Pizza was flavorless! Being a New Yorker I would say I know what good pizza taste like but to be honest 99 cent pizza taste better than this. The sauce tasted like canned sauce and flavorless, like there was no seasoning. The only plus side of the pizza was the crust. Initially we were going to get a slice each but there was no option of that on the menu so we opted for a large pie. The ""large"" pie is not a big at all, roughly medium size. We also got breadsticks and sauce which is also a poor choice. Basic plain bread with canned sauce, if the bread had garlic and cheese it would of been worth it. Wasteful time and money. Skip this place if you want good pizza. Not worth the hype at all.",3/7/2019,97,22,46,qvNmRRMeXzlvyFMFnO1qOA
135,Gigi T.,0,5,"Second time here and it was just as good as the first time. Love love love the Margherita pizza, the dough was perfectly cooked.  Clean and comfortable place to dine after a day of walking and shopping. Will come back again.",3/12/2019,2,5,0,dCsN2ZR8_-IqgJx56ooYyA
136,Christine S.,1,5,"No first trip to NYC would be complete without stopping at the first pizzeria in America. It was a bit out of our way to get there but was totally worth it. It was the only time we had pizza on our trip and I felt like we got the quintessential pizza shop experience here. The shop feels like old school New York, the pizza is huge and fresh, and the staff were very friendly. They were more then happy to let me walk back and snap a picture of the famous pizza oven. My husband and I tried the half white/half margarita with pepperoni added. They were both hits with us but I don't think I'd ever order just a white pizza by itself. It's great split like we did because you get a variety of flavors. I would definitely order the margarita as a whole pie though; that was a great basic pie to satisfy everyone. It also wasn't touristy in the least. We were seated immediately at 6 PM for dinner on a weekend. It's a great choice if you're trying to nail down a place to try NYC pizza.",9/12/2018,93,456,118,Bl7f80PfVAZ6kWK7aJfRuQ
137,Kathy T.,1,2,"This classic pizza joint is also very popular to tourists. I'm glad I can say I tried it, but I don't think it's worth it or as good as people say.We tried their Margherita Pizza (Small for $18.50) and it was just OKAY. To be honest, I think our pizza was really burnt. You could see the charred black spots of cheese on one side of the pizza and the bottom of was just burnt. The pizza dough offered really no flavor at all... I can say that I though the sauce was very fresh tasting and I liked that, but that wasn't enough to save the pizza itself.I think I prefer the street pizzas more than this place. This was too expensive for what it was sadly.",2/19/2018,399,309,1023,UBnXk1IxefJO1RdB7V3FWg
138,Sean W.,1,3,"I finally made it in to the historic Lombardi's. Founded in 1905, this is the first pizzeria in the U.S.! How have I not been here until now?!? Upon arriving at Lombardi's, I found an open spot at the bar. They don't serve food at the bar. Ok, back to the hostess. After asking for a table for one, the hostess points to a server waiving a menu, I follow. We zig, we zag. He hands me off to another server, we zig and zag some more, and I'm finally seated at a small table. Now I know New Yorkers don't mind a good crowd, but I'm sitting right on top of another table. Anyways, I'm here. Let's eat...I regain some excitement after my journey to my table. I see the vinyl red and white table cloth and think to myself, ""This is gonna be good."" I order the margherita pizza and add pepperoni. For a 12"" pie it came out to $21.50 plus $4 for pepperoni. Seems a little steep (even for New York) and it's CASH ONLY. Apparently Lombardi's hasn't upgraded their payment systems since opening in 1905. For a pizza that costs $25.50, that's pretty annoying. Was the $0.50 necessary? Ok, so the pizza comes out, and it's pretty good. It's on the crispier side which is fine. Good char, but the end crust is rock hard. The pepperoni cups were nice. Cheese and sauce were good. The pizza was good. Not great. I wait five to ten minutes for the bill, and the server starts calculating the tax. Now my $25.50 pizza turns into $28.80 or something like that. With tip I'm paying well over $30 for an individual pepperoni pizza. I'm sorry. I don't care if this place opened in 1905 B.C., it's not worth the price. And cash only...you're not selling slices. You're charging uneven amounts and tax? Come on. Lombardi's can keep the history and pictures of Jack Nicholson and Hannah Montana, but this place will never get my cash again because the value is not there, and the pie simply isn't worth $33 in a city filled with amazing pizza.",8/21/2018,12,145,133,B4S7n_hZzv33lP44Sulg1A
139,Joseph T.,1,3,We ordered the original margherita pie. I wasn't too crazy about the crust. It was thin and crispy but didn't have any doughiness and not much of a char flavor. We had a 20 minute wait but the food was ready very quickly once we ordered. The service was quick and attentive.,3/2/2019,103,1705,40,SqVUNVeYJblyoUz4e-Fiqw
140,Stephanie H.,0,3,"It was an okay pizza.For the price it's not worth it.The biggest pie they offer is almost 30$ and not the best tasting.The experience was nice.The atmosphere is a great experience, the history of the first pizzeria to open in the United States is all over.The waiters are really nice and most very attentive to you.I went with a party of 4 and split breadsticks and a large pie. For the price of the pie it wasn't enough for all us to fill up with a couple bread sticks and two slices of pizza each. It is a cool build building/place to visit.Fast service.OH AND CASH ONLY!!!!",1/11/2019Updated review,567,5,20,X-kM2NIdlyMyOXxm_WPzIA
141,Hong Daungyewa U.,0,2,"We were strolling around the neighborhood, got hungry, saw the place and it looked interesting, so we walked in. We didn't expect anything, which was a good move for us otherwise we would be very disappointed. Well, the service was terrible. Our server probably had a constipation, got a parking ticket, or a bad hair day, who knows? But we know for sure that he was not friendly, had a stoned face the whole time, and never checked back on us after the pizza was served. I wouldn't use the verb ""serving"" to describe our server. I would use the verb ""throw"" or ""bashed"" when he gave us a bottle of water, our drinks, and our check. Oh, and they use paper plates and plastic cups here, just so you know. As for the pizza, we got the cake boss or something, I can't even remember the name because it wasn't memorable. We chose eggplant for the toppings. It was breaded. The breaded eggplant took over the flavor of the pizza sauce. We might made a wrong choice for choosing eggplant. They also skimped on sauce and cheese and the whole pizza cost 35 dollars. Overpriced! Will never return...",4/7/2018Previous review,4,53,52,PmLKwJbo5eQY7D14jKn_EQ
142,Cari S.,1,5,"We stumbled in on a Saturday afternoon for a quick slice. Coal fired pizza at its finest. We split a small 1/2 pepperoni and cheese pizza. 6 slices, no crumbs! It was worth every calorie. Thin, crunchy crust. Nice sauce and fresh basil added. It's a must stop to this first pizzeria. Service was quick and the food was hot!  I understand how they have been in business since 1905! Everyone loves a good pizza.",9/16/2018,2,52,71,3DMSlTH2-ce1YeBsiRJ1ag
