,user_name,user_elite,stars,review,user_date,user_friends,user_reviews,user_photos,user_url
1921,Foodie F.,0.0,5,"Best slice in my world!! I'm far away Dom, but your pizza is my permanent reference when it comes to... well, pizza:) I use to live at the top floor of that magical little corner of Brooktown, and I can't remember a day passing by with me not stopping automatically at Di Faras to long lines for that divine slice. It's like a pizza from another planet, and a good planet (I thank u Steve Jobs)!You are a true artist Dom. The sauce, the cheese (3 or 4 kinds of those, including real bufala mozzarella and imported parmigiano reggiano), watching you pouring that olive oil before you send it to the oven where she is slowly, wondrously brought into being. You're putting all of that love into each pie, and taking your sweet time at that.. the lines are long at Di Faras but only cause Dom can stop time. Expect about 1-2 hours wait, and in the summer you don't want to wait inside since the place can get blazing hot and that shitty ceiling fan wont really help. I had a lot of pizza in New York, and there are some really good other spots (L&B Spumoni if u like sicilian, Lucali, John's in the village, Grimaldi's...) but I really think that Dom is the thin crust Leonardo Da Vinci of our time. I'm thinking of you (the pizza, not the dude that makes it) and Jamiroquai's Little L comes to mind. We shall meet again..",1/16/2012,75,27,40,tm9RjIMY9jBhQarp6U7fkQ
1922,Lainy C.,1.0,5,"Pretty perfect pizza and a must try for NY pizza fans at some point. Esp watching him make the pizzas. It might be impossible to live up to the hype but it definitely beats the other hyped places like grimaldi's. Not much seating though, and one downside is the crust is blah - it doesn't have the perfect crispy-chewy texture of Motorino's crust but I rarely eat my crust. That's ok cause the two cheeses and olive oil goodness of the pizza is so delicious. Plain or with toppings, you can't go wrong.Funny story - they didn't collect payment because our pizzas came at different times. We ended completely forgetting to pay until we asked our friend how much we owed - had to come back to the restaurant to pay because they forgot too!",11/16/2009,147,643,8,gOHJswZrdJUiPjjWubTk3w
1923,Mark L.,0.0,3,"Pros: pizza tastes very good. different from any other pizzas I've tried, original owner still works thereCons: high prices, long wait due to lines, place needs some renovation",11/9/2013,0,4,0,2C5KeiLgQ_JW8wsTpZvNcQ
1924,Mike C.,0.0,4,"Possibly the best pizza I have ever had - and that's saying a lot. But you are going to pay for it. Not in the form of money, because it's not that expensive, but in the form of waiting a long time for your food. I would say it's worth the wait at least once, but don't expect to be out of there any time soon.",3/29/2016,2,14,1,0RLDenOaJUOVPCdgS2bY9A
1925,Donald C.,0.0,2,"Its good pizza, don't get me wrong but it don't live up to the hype. I have had better and I have had worse. For what they charge I'm not waiting in line just to order. I'd rather have a slice from l&b or johnnys on 5th ave.",5/2/2013,61,22,2,2okzYl3IordO5SZylzPejQ
1926,Sean C.,1.0,5,"So many reviews of this place. What would one more do? Ah well here I go. I finally made it out here with a couple of friends of mine and it's right away one of my favorites. I think this makes the list with ""Artichoke"" and ""Roberta's"" that I would go out of my way to visit. The place it self is nothing special, it's a small ""around-the-corner"" pizza place that's dingy.  The pizza is a little pricey for the look of the place, it's $5 a slice now. $25 for a regular pie, $30 for a special. The line is also long. We were lucky enough to go during a week day so I would imagine how long it gets on the weekend.But it was all worth it. My friend describes it as ""pizza that is better than you'd get at most restaurants, so I put up with the grime feeling surroundings"", and I fully agree. We got the plain and special. The plain is the one to get. It helps you taste the sauce better which is on point, and he tops it off with a little parmesan cheese himself that adds a spike. I didn't think it was anything special till Mr. Di Fara himself spiked the pizza with the parmesan cheese, even the most jaded will feel a little impressed that this man is from a different era and knows how to do it right. That moment was when I just knew it would surpass Grimaldi's on my list. The pizza won't disappoint.Personally if I were this guy I would have retired long ago and really couldn't care any less if my pizza place declines in quality, but thank goodness that this guy still has his hands in the dough and adding his little touches that makes these pizza's truly special.",5/27/2010,95,534,26,13ZRy38pcYB9DX3LhYUXfw
1927,John H.,0.0,3,"I AM LEGEND! I AM DI FARA!Before I packed for my pilgrimage to the legendary Di Fara's, I was equipped with the right expectations, including that 40 minute Q train ride from Manhattan and that 2 hour wait at Mecca. I also knew what to expect in the kitchen.1) Oh he's touching the pizza with his dirty hands - how cute!2) The guy at the counter accidentally gave my pizza to someone else - how laid-back/mom-and-pop!3) Every other pie was burnt? That's called ART!None of this really bothered me. I'm serious. It's not like I'm dining at Michelin star restaurant. I get it.However, the moment I placed that pie in my mouth after leaving the pizza joint skipping and singing like a fool, I felt like what I was acting like... - a fool indeed.As I missed that orgasmic bite, I chewed and regurgitated (yuck), seeking for clues. The sweet, flavorful tomato sauce? Yeah, it's there. Fresh three cheese sucker punch? Yup, right on spot. Yet, it didn't all come together. It's good, but nothing heaven-like that would make me come back and spend another afternoon for Di Faraway pizza.I was puzzled even more today, after spending a day making homemade pizza with friends. ""Yeah, I am a pizza person"", I told myself while I devour that delicious piece of dough. It's not me, right? Even the brat had some doubts before pointing out the butt naked emperor.  I decided to write this Yelp review feeling like that jerk critic who gave The Dark Knight a ""rotten"" rating on rottentomatoes.com. Yet, I realized I'm not alone. Reading through the more recent reviews, it seems like Di Fara's has failed to impress a good amount of reviewers as well.I'm sure Di Fara is no urban legend. But on the afternoon of June 4th 2011, I saw no Loch Ness monster.",6/5/2011,419,9,0,c9PHtnck8oZpjhU6QSmFrA
1928,Paul Z.,0.0,4,If it had a better ambiance it would easily be a 5 star; great pizza,11/13/2013,20,21,8,5DgbpwYsImrr5VY0kdR2MQ
1929,Ava H.,0.0,4,"I've been in the mood for pizza lately so I decided to take a drive over to Di Fara last night for some pizza.  First time I came was over a year ago.  Daniel Boulud was devouring a slice so I ordered one too.  I was mad because my slice was severely burned and I was not gonna go back for round two.  But, hey, I don't hold grudges so I went back and this time and ordered a pie.I knew there would be a wait (25 minutes to be exact) so as I waited, I people watched.  As the crowd began to form, the looky lou's who were waiting to order were leaning over the counter staring at the pies that were already out.  This did not sit well with me at all. What if a hair gets on my slice?  I will seriously spazz out.  As my name was called, the area was clear and I made sure to look to the left and right of me as my pie came out and was being cut.  Parm cheese, basil and olive oil were added to my finished pie and of course, I had to have a slice on the drive home.  Di Fara's pizza is good, it is worth the $28, but watch then damn people leaning over the counter. Ick.",12/2/2013,147,357,101,IBu1aoUSTW9SKDTKq7TCXw
1930,Nana C.,0.0,4,"I am cheap but I also appreciate quality. $5 for a pizza IS high and I live on a budget--no question. The thing is the pizza is good--it doesn't leave you filling bloated or grossed out. It's oily but it tastes healthy. It's not your every day pizza, its gourmet pizza. I got a plain slice but there was basil on it and I could taste the freshness. It brings pizza to a new level. I know people who travel from other boroughs to buy a slice, and tourists from around the world make sure to hit this place up. My friend is one of these people! I wouldn't make the extra trip but if I was in the neighborhood and felt like splurging I would definitely stop by. Toppings - $1, Special Toppings - $2They don't do pasta.Wait: I waited an hour. Also, I'm mixed about the interior. It is very old school and small. They should definitely expand for more tables if they can. Also, there is no bathroom.",2/2/2012,9,50,3,HBz1Ym5yFQrPBMpIxHIEKQ
1931,Shaleem J.,0.0,4,Amazing pizza!! One of the best in Brooklyn!  The craftsmanship in each single pie makes it unique!!  Love the Classic! FYI - - Be prepared for long waiting time.,7/28/2014,12,42,33,9MNk2ala9cWoA20ID6zl5w
