,user_name,user_elite,stars,review,user_date,user_friends,user_reviews,user_photos,user_url
367,Sam M.,1,4,"If you are like most New Yorkers you've probably heard of the infamous Spumoni Gardens at some point. Still, it can require a commit depending on where you live, not to mention how lots of places these days don't seem to live up to the hype. So you could say when on a rainy Sunday my friends asked me if I wanted to go I was intrigued. Now I will flat out say my group did not try any of the ice creams, which in hindsight was probably a mistake but we were so stuffed from our Grandma pizza that we just couldn't bother. The menu is extensive with quality ranging from average to amazing depending on what you get of course (hint: get the Sicilian style pizza and calamari). Considering we drove 30 minutes to get there I felt it was justified, even if our pizza was a little underdone. Overall this place is kind of one of those that you have to check out for yourself, make an afternoon of it!",6/10/2018,110,216,0,DvkkNm6I3iNYVAKzEl2WgQ
368,Angie C.,0,5,"Absolutely love this place, I'd travel from Queens any day to enjoy their perfectly delicious square slices.",8/13/2018,219,33,43,tjrlSeLUSCDs2jgOCCr32Q
369,Frank F.,0,5,"I have been coming to L & B my entire life and I have never had any square pizza that compares. I would not recommend the round pie. I would say the best round pizza I ever had was at Di Fara, but the square at L & B never disappoints. The spumoni and cremolata are to die for, as well as their seafood salad. Most people either love or hate it, but I love it.",5/8/2019,0,5,0,aknr6szsHJVDw2QwmREMFA
370,Angela T.,1,5,Hands down the best pizza garden in the 5 boroughs. Amazing square slides that you can't get anywhere else. Try to get slices with an edge or a corner but the crust is crunchy and the rest is perfectly sauce and cheese mixed. The Spumoni is also fresh with a delicate balance of flavors. Wish the bathroom for the outdoor seating was better but still the tastes outweigh the amenities. Would go here weekly if we lived near close by!,5/26/2018,26,171,180,6l_KU4YCnBxebTqPVBO9qw
371,Andrew B.,0,5,"Still my favorite after 55 years of going to L&B !  The Sicilian pies have the most deeee licious sauce , cheese and crust !!!!",2/23/2019,47,52,5,sB1DZOWU3EwMf9xOFuMP_Q
372,G R.,0,4,The pizza is yummy but it's not ideal to sit and eat. It's more of a order and go type of place. It's too small.,2/13/2019,0,20,0,HTCaU2OVM0FVLX4FTGTjkQ
373,Louis T.,0,5,"There are two camps with regards to Spumoni Gardens. Those who believe that this pace has the best in the city, and those that are wrong!",12/1/2018,40,9,0,dyZE_NQcZoxLAnG6-VgUag
374,Mia M.,1,4,"This is my fourth visit/check in. They ALWAYS say hello and goodbye and 'thank you for coming'. Whole staff is attentive. Sicilian pie ALWAYS tastes the same (AMAZING). Alfredo pasta is well flavored and if you add grilled chicken they give you a lot of chunks. Spumoni (ice cream) is pretty good and the presentation is nicely plated. Plastic table cloths, old collector furniture pieces, and the decor really feels like family style and I like it-- very fitting. Worse thing about this place is that they have slippery floors-- be careful, it's just the tile but  luckily they haven't had the wrong customer fall. Calamari is unseasoned but fresh. Once, they ran out of heavy cream when my boyfriend and I came all the way down to try the Alfredo and vodka. Whenever they mess something up (it's not often) they are very apologetic and are all about fixing it immediately and making sure you leave happy. No restaurant is perfect but they aim to please and make sure every walk of life feels welcomed. Mussels in red sauce tasty. Bottom line: this is a REAL family style restaurant with REAL Italian food. Closest I have gotten to real Italian food since living in Italy. It feels like family and I ain't even Italian. Owners/managers/restaurant family crack friendly jokes and actually remember us from the previous visit. The food is memorable and consistent and it feels so good to eat here.",4/28/2018,81,76,176,HLKyl5TMzEEIXK9kr2fTTQ
375,Igor A.,0,5,The square slice is a must. There's also a restaurant which is really good. Outdoor seating is great in the summer but can get really crowded around dinner time.,12/25/2018,185,26,6,cXCVTAY4ddwQdE9okUzWUw
376,Shachar T.,0,5,"The cheese melts into the pizza dough. Worth the long ride from Manhattan.Try the square Sicily pizza.Line was short, employees were very nice and prices are really OK. Money to value - I've got more joy that I've paid for",10/5/2017,80,8,4,xnz7YidNGcJDd0eOCox-iA
377,Anthony S.,0,5,"Gave the inside restaurant a try after decades of a pizza only diet from this establishment. Was that a mistake. Probably the best meal I have had this year.I was especially impressed at how they used garlic as a seasoning instead of the focal ingredient. Service was excellent, which was not easily accomplished  on a busy Saturday night. If you're travelling in Bensonhurst and have the time to consume more than a famous slice.Learn from my mistake and give the restaurant a try .",3/4/2018,0,4,7,-i7lLvPq3f8Q3PbP8-O5jA
378,Tony Q.,0,5,"This is an amazing pizza/Italian food place/ Restaurant...And they even have great seafood dishes in the restaurant. The slices are perfectly prepared and are delicious.  The hero's are totally perfect and you can eat them there or take out or even in the restaurant. All the dishes in the restaurant are very tasty and prepared perfectly.    The pizza types that they have are literally any type you can imagine. I've always really liked just the round type slices/pies, and then tried the square Sicilian ones here and those were amazing too.      They are very knowledgeable, helpful, friendly, and willing to do whatever you need to have a great meal.  I'd recommend them to everyone!",5/21/2018,12,55,8,y1frAfKgRj0hg2INIgK8qw
379,Nancy N.,1,5,I love the Pizza square and the Sicilian! purchase a box and eat it all yourself. The cheese is always hot and gooey. Yummmmmm.,4/18/2018,378,121,239,ub7Ante8rFffJoxeE33Y3g
380,Damian D.,0,5,Amazing food. Super professional staff that always look out for their customers. They are proficient and kind and always going the extra mile. What else can we ask for! Keep up the good work guys. We love coming here.,12/29/2018,13,103,8,5J0nHCuhNy_Zx7F_oqLWcg
381,I G.,0,5,"There's nothing like a slice of pizza from L & B. Not only is it a Brooklyn staple since forever, but it is genuinely the most delicious pizza you'll ever enjoy. The crust is soft and chewy, and the sauce is sweet and flavorful. Love love love it.",12/28/2018,0,493,34,k_6Are1SgAVz8dLdbYdorg
382,Meghan R.,1,5,This place is amazing! Pizza is on point. Must do the square Sicilian pie. Nice and soft and then crispy on the bottom. Must try the spumoni (vanilla chocolate and pistachio). Prices aren't horrible. Also inside dining area with entrees very reasonable.,10/6/2017,48,269,638,eoxP7LZmxINRAmXWhsq8ww
383,Stephanie S.,1,5,"Amazing Pizza.Delicious Calamari.House salad is OKAY, but the Cesar salad rocks. Awesome Spumoni Ice Cream Platter.",11/21/2016,765,687,1749,gX_UqVIT1Ut7r1XUj1y9ng
384,Jazz R.,0,3,Sauce is bland and tasteless. Plating is nice and clean. Shrimps are large but overcooked & a bit chewy. Price is reasonable.,9/9/2018,85,2,4,y5Ua-oFjy1XQZDchclzTYw
385,Chris C.,0,4,"Pizza fell off a bit, no clue why. But, it keeps a 4 star rating because the dinner food is still amazing. The chefs table is one of the best in NY state. Service sucks though. They need more staff. Otherwise this would have been a 5 star review.",2/8/2019,0,4,3,-TOPLEgJmiUZ8-4c9lCIJg
386,Suzanne T.,1,4,"Holy cow.  This place is awesome.  Don't waste your time with a traditional slice, go for the square Sicilian.  It is really good.  The sauce, cheese and crust are perfection.  Our waiter was great.  He chatted with us and made us feel right at home.  Dinner came out promptly and was delicious.  I had the rigatoni with sausage and broccoli rabe.  The portion was very large.  Pasta was al dente.  The broccoli rabe was plentiful and garlicky.  Sausage was cooked nicely too and had a great flavor.  Don't leave without trying the spumoni.  It is made there and was the best I have ever had!",11/15/2016,207,248,183,G1qrpwKTYn70UbJS_S2sDw
387,Joe C.,0,5,"We went to eat here last night and this place still has it going strong. We sat in the dining room to eat, it was air conditioned, comfortable and the wait staff was very attentive. If you have read any of my other post on other restaurants that we go to you almost always see us eating fried calamari, we are fried calamari freaks, we can't get enough. L & B's calamari was a nice portion, tender, fried perfectly and of course delish. Of course we each had to have a square each, still the best. My wife had Eggplant Siciliano, which is a baked ziti with eggplant parm all baked together like a lasagna. I had Sausage & Broccoli Rabe, with ziti in garlic and oil. All again were delish and the portion were huge. I have lunch for a few days. We will be back again next time we're in the area.",7/29/2018,0,45,156,MlMpS-cwa9HaVp3_vfv-Uw
388,Everett V.,0,5,"Take a trip back to the 1950's  .....Time stands still here at one of the best little Italian restaurants  serving food like it was meant to be.Expect to wait for an inside table, but you can always get a wedge to go served at the outdoor window.This pizza is a the thickest sweetest most flavorful , but all the menu items are great.Gelato all made from old world family recipe.A must place for a warm summer evening as well as a spot to warm your heart in the cold of winter.",6/30/2018,19,13,0,5u185XzAZONm_T-HZfJ8UA
389,Meridith G.,1,5,"I was born and raised in Brooklyn. And I'm a pizza snob. There's really only one reason you go to L&B: for their ""saucy"" square Sicilian pizza. Don't look for ambiance, or stellar service. Go on a nice day, order your squares and eat outside. And don't compare their pizza to anything else; this Sicilian pie is crafted upside down: crust, cheese, then sauce and grated Parmesan.Unique. And delicious. Go.",10/8/2017,135,94,13,clXgqhVGHjOgKJx_jFf1Cw
390,Cristal F.,0,5,"I love the squares and the food! My favorites are shrimp Parmesan, meatballs and baked ziti. The guys are always nice and helpful!",12/28/2018,14,17,4,VEepNYuhdCli8cYPUQbfeA
